,0,1
0,120,183
1,120,183
2,120,182
3,120,182
4,120,182
5,120,182
6,120,182
7,120,182
8,120,182
9,120,182
10,120,182
11,120,182
12,120,182
13,120,182
14,120,182
15,120,182
16,120,182
17,120,182
18,120,182
19,120,182
20,120,182
21,120,182
22,120,182
23,120,182
24,120,182
25,120,182
26,120,182
27,120,182
28,120,183
29,120,183
30,120,182
31,120,182
32,120,182
33,120,182
34,120,182
35,120,182
36,120,182
37,120,182
38,120,182
39,121,183
40,121,183
41,121,183
42,121,183
43,121,183
44,121,183
45,121,183
46,121,183
47,121,182
48,121,182
49,121,182
50,121,182
51,121,182
52,121,182
53,122,183
54,123,183
55,123,183
56,123,183
57,123,182
58,123,182
59,123,182
60,124,182
61,124,182
62,125,183
63,125,183
64,125,182
65,125,182
66,125,183
67,127,183
68,127,182
69,127,182
70,127,182
71,127,183
72,129,183
73,129,183
74,130,183
75,130,183
76,131,183
77,133,183
78,133,183
79,133,183
80,133,183
81,133,183
82,136,183
83,137,183
84,137,183
85,137,183
86,137,183
87,140,183
88,140,183
89,141,183
90,141,183
91,143,183
92,144,183
93,147,183
94,148,183
95,148,183
96,149,183
97,152,183
98,153,183
99,154,183
100,155,183
101,155,183
102,160,183
103,161,183
104,161,183
105,165,184
106,166,184
107,167,183
108,168,184
109,169,184
110,169,184
111,173,184
112,174,184
113,175,184
114,175,184
115,180,184
116,181,184
117,182,184
118,183,184
119,183,184
120,188,184
121,190,184
122,191,184
123,192,184
124,193,185
125,193,184
126,200,185
127,201,185
128,203,185
129,203,185
130,204,185
131,210,185
132,211,185
133,212,185
134,213,185
135,219,185
136,221,185
137,221,185
138,222,185
139,228,185
140,231,185
141,231,185
142,238,186
143,240,186
144,241,186
145,242,186
146,249,186
147,251,186
148,253,187
149,255,187
150,255,187
151,256,187
152,263,187
153,263,187
154,265,187
155,266,187
156,273,187
157,274,187
158,275,187
159,276,187
160,277,187
161,284,187
162,286,187
163,287,187
164,287,187
165,289,187
166,289,187
167,295,188
168,297,188
169,298,188
170,299,188
171,301,188
172,308,188
173,310,188
174,311,188
175,312,188
176,313,188
177,319,189
178,321,189
179,323,189
180,323,189
181,325,189
182,334,189
183,335,189
184,335,189
185,337,189
186,337,189
187,345,189
188,346,189
189,347,189
190,348,190
191,355,190
192,357,190
193,358,190
194,365,190
195,367,190
196,368,190
197,369,191
198,370,191
199,378,191
200,380,191
201,381,191
202,381,191
203,389,191
204,391,191
205,391,191
206,393,191
207,399,191
208,400,191
209,401,191
210,401,192
211,403,191
212,403,192
213,409,192
214,410,192
215,412,192
216,413,192
217,419,192
218,421,193
219,421,193
220,422,193
221,423,193
222,430,193
223,431,193
224,431,193
225,438,193
226,439,193
227,440,193
228,441,193
229,447,193
230,449,193
231,451,193
232,454,196
233,457,194
234,459,194
235,459,194
236,460,194
237,464,194
238,465,194
239,466,194
240,471,194
241,472,194
242,473,194
243,473,195
244,478,195
245,479,195
246,481,195
247,481,195
248,481,195
249,486,195
250,487,195
251,487,195
252,488,195
253,489,195
254,491,193
255,493,195
256,493,195
257,494,195
258,498,195
259,499,195
260,499,195
261,499,195
262,502,196
263,503,195
264,503,196
265,504,196
266,505,195
267,508,196
268,508,196
269,509,195
270,509,195
271,511,195
272,512,196
273,512,196
274,515,196
275,515,196
276,515,196
277,515,196
278,517,196
279,517,196
280,519,196
281,519,196
282,519,196
283,520,196
284,520,196
285,521,196
286,521,196
287,521,196
288,522,196
289,523,196
290,523,196
291,523,196
292,523,196
293,524,196
294,524,196
295,524,196
296,525,196
297,525,196
298,525,196
299,525,197
300,525,197
301,525,197
302,525,197
303,525,197
304,525,197
305,526,197
306,526,197
307,526,197
308,526,197
309,526,196
310,527,196
